month,total_sales,total_profit,order_count,avg_unit_price,avg_discount,total_quantity,month_num,quarter,year,time_idx,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_max_3,roll_max_6,cat_Clothing & Accessories,cat_Furniture,cat_Office Supplies,cat_Technology,reg_Asia Pacific,reg_Europe,reg_Middle East & Africa,reg_North America,reg_South America
2024-04-01,945.56,331.51,2.0,129.765,7.5,6.0,4,2,2024,15,555.27,3815.16,1970.39,622.38,2141.19,2113.6066666666666,1634.6571393516545,1904.5599999999997,1453.2959055471117,1932.6233333333332,1453.7873878024025,3815.16,3815.16,False,True,False,False,False,False,False,True,False
2024-05-01,3867.33,1458.8,4.0,157.1475,5.0,21.0,5,2,2024,16,945.56,555.27,3815.16,961.94,1418.41,1771.9966666666662,1780.1597894664776,1958.4233333333334,1401.3302851885655,1832.9875,1478.9474708363316,3815.16,3815.16,False,True,False,False,False,False,False,True,False
2024-06-01,868.97,319.86,2.0,222.555,2.5,4.0,6,2,2024,17,3867.33,945.56,555.27,3502.22,4499.74,1789.3866666666663,1810.1016389786885,2442.655,1487.4606971177423,2037.0641666666663,1581.9162519405975,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-07-01,2081.32,664.1899999999999,6.0,140.355,10.0,15.0,7,3,2024,18,868.97,3867.33,945.56,1970.39,0.0,1893.9533333333331,1709.4233262809228,2003.78,1500.7221943850898,1734.5,1405.4497867036926,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-08-01,2925.17,826.78,5.0,212.18,10.0,14.0,8,3,2024,19,2081.32,868.97,3867.33,3815.16,843.06,2272.5399999999995,1508.298540972576,2022.2683333333332,1500.9118676513508,1907.9433333333334,1296.1124711391462,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-09-01,818.03,240.33,4.0,176.38500000000002,7.5,8.0,9,3,2024,20,2925.17,2081.32,868.97,555.27,2861.7200000000003,1958.4866666666665,1033.588714544298,1873.9366666666667,1321.5475294920975,2081.4525,1279.8611900239594,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-10-01,2720.68,860.79,7.0,199.26714285714283,10.0,21.0,10,4,2024,21,818.03,2925.17,2081.32,945.56,622.38,1941.5066666666662,1060.5048661054482,1917.7300000000002,1272.555644221501,1911.1449999999998,1302.3703784847635,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-11-01,911.36,298.74,3.0,82.06333333333333,5.0,11.0,11,4,2024,22,2720.68,818.03,2925.17,3867.33,961.94,2154.6266666666666,1162.0335739699324,2213.5833333333335,1205.9376735746614,2086.0033333333336,1253.5542589143977,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-12-01,3575.3700000000003,1326.11,4.0,164.055,5.0,18.0,12,4,2024,23,911.36,2720.68,818.03,868.97,3502.22,1483.3566666666663,1072.5690633396687,1720.9216666666669,977.347719932198,2081.7883333333334,1257.7554491657195,2720.68,2925.17,False,True,False,False,False,False,False,True,False
2025-01-01,3246.02,1107.1699999999998,6.0,133.32833333333335,8.333333333333334,24.0,1,1,2025,24,3575.3700000000003,911.36,2720.68,2081.32,1970.39,2402.47,1360.2134108661041,2171.9883333333332,1119.6814708017039,2087.8841666666667,1265.419464557528,3575.3700000000003,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-02-01,915.54,319.77,4.0,161.3075,2.5,6.0,2,1,2025,25,3246.02,3575.3700000000003,911.36,2925.17,3815.16,2577.5833333333335,1452.3577393443165,2366.105,1198.9719407016999,2194.1866666666665,1307.5313903851122,3575.3700000000003,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-03-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,3,1,2025,26,915.54,3246.02,3575.3700000000003,818.03,555.27,2578.976666666667,1449.96000414954,2031.1666666666667,1288.8872406175285,1952.551666666667,1247.2790304340913,3575.3700000000003,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-04-01,3814.24,1272.92,4.0,124.0575,10.0,36.0,4,2,2025,27,0.0,915.54,3246.02,2720.68,945.56,1387.1866666666665,1673.6186524215527,1894.8283333333331,1472.9942433073752,1906.279166666667,1312.4274179512372,3246.02,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-05-01,1637.48,448.86,3.0,155.23999999999998,13.333333333333334,12.0,5,2,2025,28,3814.24,0.0,915.54,911.36,3867.33,1576.593333333333,1991.1931916650715,2077.0883333333336,1652.3533598648526,2145.335833333333,1380.9969767293505,3814.24,3814.24,False,True,False,False,False,False,False,True,False
2025-06-01,7334.84,1897.51,10.0,169.63299999999998,9.5,44.0,6,2,2025,29,1637.48,3814.24,0.0,3575.3700000000003,868.97,1817.2399999999998,1913.4633358389704,2198.1083333333336,1574.6628862384061,1959.515,1274.1121757129551,3814.24,3814.24,False,True,False,False,False,False,False,True,False
2025-07-01,1632.53,444.98,5.0,112.554,10.0,17.0,7,3,2025,30,7334.84,1637.48,3814.24,3246.02,2081.32,4262.1866666666665,2874.9730267488303,2824.6866666666665,2627.979303439559,2498.3375,1955.8270610438349,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-08-01,1722.89,580.26,5.0,94.306,5.0,22.0,8,3,2025,31,1632.53,7334.84,1637.48,915.54,2925.17,3534.9500000000003,3290.8022023056933,2555.7716666666665,2658.6161879174415,2460.9383333333335,1968.7741705198341,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-09-01,1263.49,423.89,2.0,224.26,7.5,8.0,9,3,2025,32,1722.89,1632.53,7334.84,0.0,818.03,3563.42,3266.457996775712,2690.33,2578.2124215510253,2360.7483333333334,1973.5878023254702,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-10-01,1540.2800000000002,485.73,4.0,111.6375,7.5,24.0,10,4,2025,33,1263.49,1722.89,1632.53,3814.24,2720.68,1539.6366666666665,243.38029610742436,2900.911666666667,2356.6003267369433,2397.8700000000003,1945.928073154532,1722.89,7334.84,False,True,False,False,False,False,False,True,False
2025-11-01,471.83,74.16,2.0,179.805,15.0,3.0,11,4,2025,34,1540.2800000000002,1263.49,1722.89,1637.48,911.36,1508.886666666667,231.30336364466828,2521.9183333333335,2363.18258742245,2299.5033333333336,1957.9242028105982,1722.89,7334.84,False,True,False,False,False,False,False,True,False
2025-12-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,12,4,2025,35,471.83,1540.2800000000002,1263.49,7334.84,3575.3700000000003,1091.8666666666668,554.5153532891032,2327.643333333333,2494.6877184422633,2262.875833333333,1990.1002267563329,1540.2800000000002,7334.84,False,True,False,False,False,False,False,True,False
2024-01-01,222.26,63.57,1.0,246.96,10.0,1.0,1,1,2024,12,1093.52,0.0,2007.12,16.91,0.0,1033.5466666666666,1004.9031167895407,797.3283333333333,755.4897984067466,704.3475,778.6553126690443,2007.12,2007.12,False,True,False,False,False,False,False,False,True
2024-02-01,1300.1,415.78,1.0,180.57,10.0,8.0,2,1,2024,13,222.26,1093.52,0.0,667.17,2085.91,438.5933333333333,577.9676296587321,831.5533333333333,716.7212689370022,722.8691666666667,762.8613234331332,1093.52,2007.12,False,True,False,False,False,False,False,False,True
2024-03-01,382.35,106.72,3.0,94.99,6.666666666666667,4.0,3,1,2024,14,1300.1,222.26,1093.52,999.25,1210.4,871.96,572.0589057081447,937.0416666666666,734.0564357708926,657.385,662.3229365649357,1300.1,2007.12,False,True,False,False,False,False,False,False,True
2024-04-01,2813.8,879.8100000000001,2.0,243.38,15.0,10.0,4,2,2024,15,382.35,1300.1,222.26,2007.12,0.0,634.9033333333333,581.6116883568737,834.2249999999999,766.1043820720514,588.3808333333333,642.3018375762192,1300.1,2007.12,False,True,False,False,False,False,False,False,True
2024-05-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,5,2,2024,16,2813.8,382.35,1300.1,0.0,371.89,1498.75,1227.8369771675718,968.6716666666667,1036.2585279440004,822.8641666666667,878.2512280400114,2813.8,2813.8,False,True,False,False,False,False,False,False,True
2024-06-01,2398.15,658.2,4.0,123.0475,12.5,17.0,6,2,2024,17,0.0,2813.8,382.35,1093.52,0.0,1065.3833333333334,1526.1941261953975,968.6716666666667,1036.2585279440004,791.8733333333333,901.8556612929037,2813.8,2813.8,False,True,False,False,False,False,False,False,True
2024-07-01,50.0,3.42,1.0,58.82,15.0,1.0,7,3,2024,18,2398.15,0.0,2813.8,222.26,16.91,1737.3166666666668,1518.8459865415366,1186.11,1192.753395300135,991.7191666666666,973.3065031816062,2813.8,2813.8,False,True,False,False,False,False,False,False,True
2024-08-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,8,3,2024,19,50.0,2398.15,0.0,1300.1,667.17,816.0500000000001,1370.3668514306669,1157.4,1222.3008496274558,994.4766666666666,970.3360182884478,2398.15,2813.8,False,True,False,False,False,False,False,False,True
2024-09-01,155.86,27.4,1.0,64.94,20.0,3.0,9,3,2024,20,0.0,50.0,2398.15,382.35,999.25,816.0500000000001,1370.3668514306669,940.7166666666667,1304.4231141261898,938.8791666666666,1009.1325291237054,2398.15,2813.8,False,True,False,False,False,False,False,False,True
2024-10-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,10,4,2024,21,155.86,0.0,50.0,2813.8,2007.12,68.62,79.58085950779441,902.9683333333334,1326.8967809203045,868.5966666666667,1033.6181770349096,155.86,2813.8,False,True,False,False,False,False,False,False,True
2024-11-01,609.75,213.67,2.0,164.70999999999998,10.0,3.0,11,4,2024,22,0.0,155.86,0.0,0.0,0.0,51.95333333333334,89.98581295589123,434.0016666666667,964.1339203744814,701.3366666666667,994.2811835906502,155.86,2398.15,False,True,False,False,False,False,False,False,True
2024-12-01,1038.67,352.14,2.0,388.06,7.5,3.0,12,4,2024,23,609.75,0.0,155.86,2398.15,1093.52,255.20333333333335,316.7816109456682,535.6266666666667,941.0988543541357,752.1491666666667,970.4768213283644,609.75,2398.15,False,True,False,False,False,False,False,False,True
2025-01-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,1,1,2025,24,1038.67,609.75,0.0,50.0,222.26,549.4733333333334,521.9519131427078,309.0466666666667,425.291363169612,747.5783333333334,968.8506452102112,1038.67,1038.67,False,True,False,False,False,False,False,False,True
2025-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2025,25,0.0,1038.67,609.75,0.0,1300.1,549.4733333333334,521.9519131427078,300.71333333333337,431.8221203072705,729.0566666666667,981.8435668525292,1038.67,1038.67,False,True,False,False,False,False,False,False,True
2025-03-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,3,1,2025,26,0.0,0.0,1038.67,155.86,382.35,346.22333333333336,599.6764040991881,300.71333333333337,431.8221203072705,620.715,984.8286801312657,1038.67,1038.67,False,True,False,False,False,False,False,False,True
2025-04-01,505.47,166.11,2.0,179.55,5.0,3.0,4,2,2025,27,0.0,0.0,0.0,0.0,2813.8,0.0,0.0,274.7366666666667,446.70997645750737,588.8525000000001,999.3201976809944,0.0,1038.67,False,True,False,False,False,False,False,False,True
2025-05-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,5,2,2025,28,505.47,0.0,0.0,609.75,0.0,168.49,291.83324056728014,358.98166666666674,431.9544722035723,396.4916666666666,713.3517819909731,505.47,1038.67,False,True,False,False,False,False,False,False,True
2025-06-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,6,2,2025,29,0.0,505.47,0.0,1038.67,2398.15,168.49,291.83324056728014,257.3566666666667,432.88348698774223,396.4916666666666,713.3517819909731,505.47,1038.67,False,True,False,False,False,False,False,False,True
2025-07-01,970.84,352.07,2.0,120.525,5.0,8.0,7,3,2025,30,0.0,0.0,505.47,0.0,50.0,168.49,291.83324056728014,84.245,206.35726338076927,196.64583333333334,339.6371977020167,505.47,505.47,False,True,False,False,False,False,False,False,True
2025-08-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,8,3,2025,31,970.84,0.0,0.0,0.0,0.0,323.61333333333334,560.5147353400563,246.05166666666665,408.6029100442957,273.3825,401.82505259525794,970.84,970.84,False,True,False,False,False,False,False,False,True
2025-09-01,599.91,171.82,2.0,167.815,12.5,4.0,9,3,2025,32,0.0,970.84,0.0,0.0,155.86,323.61333333333334,560.5147353400563,246.05166666666665,408.6029100442957,273.3825,401.82505259525794,970.84,970.84,False,True,False,False,False,False,False,False,True
2025-10-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,10,4,2025,33,599.91,0.0,970.84,505.47,0.0,523.5833333333334,489.89988409197787,346.0366666666667,409.7496763960488,310.3866666666667,410.3738951323057,970.84,970.84,False,True,False,False,False,False,False,False,True
2025-11-01,356.1,130.79,1.0,178.05,0.0,2.0,11,4,2025,34,0.0,599.91,0.0,0.0,609.75,199.97,346.35819998954844,261.7916666666667,422.18788549254555,310.3866666666667,410.3738951323057,599.91,970.84,False,True,False,False,False,False,False,False,True
2025-12-01,718.33,238.34,2.0,139.355,10.0,5.0,12,4,2025,35,356.1,0.0,599.91,0.0,1038.67,318.67,301.70143469993644,321.14166666666665,402.6009695177928,289.24916666666667,399.95270726011717,599.91,970.84,False,True,False,False,False,False,False,False,True
2024-01-01,139.65,-0.0099999999999997,5.0,13.466,15.0,13.0,1,1,2024,12,103.0,152.18,26.53,126.7,118.01,93.90333333333335,63.31700113976765,130.54666666666665,89.72756670425574,136.2408333333333,71.16782386576028,152.18,291.65,False,False,True,False,True,False,False,False,False
2024-02-01,13.22,-3.08,1.0,13.92,5.0,1.0,2,1,2024,13,139.65,103.0,152.18,291.65,213.01,131.61,25.556785791644472,132.705,89.77227250103451,138.04416666666665,70.93767154831747,152.18,291.65,False,False,True,False,True,False,False,False,False
2024-03-01,67.69,-12.44,4.0,7.7475,8.75,11.0,3,1,2024,14,13.22,139.65,103.0,83.22,184.77,85.29,65.04897616411812,86.30000000000001,57.25017484689455,121.395,75.06878367083206,139.65,152.18,False,False,True,False,True,False,False,False,False
2024-04-01,180.93,24.65,5.0,13.472,11.0,15.0,4,2,2024,15,67.69,13.22,139.65,26.53,152.01,73.52,63.41630626266409,83.71166666666666,57.76601333540912,111.63833333333334,73.67870727734443,139.65,152.18,False,False,True,False,True,False,False,False,False
2024-05-01,297.65,73.21,6.0,10.883333333333333,5.0,23.0,5,2,2024,16,180.93,67.69,13.22,152.18,127.28,87.28000000000002,85.55400107534426,109.44500000000001,61.47031177731247,114.04833333333333,75.56805323479605,180.93,180.93,False,False,True,False,True,False,False,False,False
2024-06-01,65.67,-3.1,3.0,12.32,11.666666666666666,6.0,6,2,2024,17,297.65,180.93,67.69,103.0,56.53,182.09,114.98438850557055,133.69,98.95546250712994,128.24583333333334,92.40794155741587,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-07-01,58.34,0.79,2.0,13.065,5.0,5.0,7,3,2024,18,65.67,297.65,180.93,139.65,126.7,181.41666666666666,115.99076572440289,127.46833333333332,102.38506461719241,129.00750000000002,91.79875064756898,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-08-01,167.18,5.289999999999999,6.0,10.665,7.5,17.0,8,3,2024,19,58.34,65.67,297.65,13.22,291.65,140.5533333333333,136.09906036903166,113.91666666666667,105.77519060094698,123.31083333333333,94.04847091293195,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-09-01,239.04,38.29,6.0,12.858333333333334,10.0,22.0,9,3,2024,20,167.18,58.34,65.67,67.69,83.22,97.06333333333333,60.83331680365078,139.57666666666668,94.53941520163252,112.93833333333333,79.53937124963888,167.18,297.65,False,False,True,False,True,False,False,False,False
2024-10-01,305.49,58.86,6.0,12.501666666666669,10.0,32.0,10,4,2024,21,239.04,167.18,58.34,180.93,26.53,154.85333333333332,90.97847291163623,168.135,94.36132316791664,125.92333333333333,86.64806332970102,239.04,297.65,False,False,True,False,True,False,False,False,False
2024-11-01,182.0,50.6,3.0,10.4,3.333333333333333,21.0,11,4,2024,22,305.49,239.04,167.18,297.65,152.18,237.23666666666668,69.17263211222563,188.89499999999998,110.12457940895848,149.17,94.61261620658496,305.49,305.49,False,False,True,False,True,False,False,False,False
2024-12-01,266.09000000000003,5.570000000000002,7.0,10.912857142857144,14.285714285714286,33.0,12,4,2024,23,182.0,305.49,239.04,65.67,103.0,242.17666666666665,61.80472500815213,169.62,96.5689931603307,151.655,95.0892713095532,305.49,305.49,False,False,True,False,True,False,False,False,False
2025-01-01,129.09,33.88,2.0,10.24,15.0,13.0,1,1,2025,24,266.09000000000003,182.0,305.49,58.34,139.65,251.1933333333333,63.07834837195172,203.02333333333334,87.67441420771894,165.24583333333337,99.07444211834151,305.49,305.49,False,False,True,False,True,False,False,False,False
2025-02-01,17.740000000000002,-12.54,2.0,9.175,10.0,2.0,2,1,2025,25,129.09,266.09000000000003,182.0,167.18,13.22,192.39333333333332,69.08882712373486,214.81499999999997,66.53213501759886,164.36583333333334,99.36891808337556,266.09000000000003,305.49,False,False,True,False,True,False,False,False,False
2025-03-01,174.1,26.74,3.0,15.486666666666665,18.33333333333333,15.0,3,1,2025,26,17.740000000000002,129.09,266.09000000000003,239.04,67.69,137.64,124.39556865097728,189.90833333333333,104.86184728807075,164.7425,98.75054440586412,266.09000000000003,305.49,False,False,True,False,True,False,False,False,False
2025-04-01,307.46,70.58,5.0,16.381999999999998,11.0,24.0,4,2,2025,27,174.1,17.740000000000002,129.09,305.49,180.93,106.97666666666665,80.49137862736195,179.085,102.09128322241817,173.61,93.90186105232902,174.1,305.49,False,False,True,False,True,False,False,False,False
2025-05-01,563.0,119.28,9.0,14.30888888888889,7.777777777777778,38.0,5,2,2025,28,307.46,174.1,17.740000000000002,182.0,297.65,166.4333333333333,145.01207857738376,179.41333333333333,102.58110969699376,184.1541666666667,101.58795619903456,307.46,307.46,False,False,True,False,True,False,False,False,False
2025-06-01,134.89999999999998,29.08,3.0,11.836666666666666,3.333333333333333,11.0,6,2,2025,29,563.0,307.46,174.1,266.09000000000003,65.67,348.18666666666667,197.6228694593146,242.91333333333333,187.37820595433897,206.26666666666665,147.18465540904316,563.0,563.0,False,False,True,False,True,False,False,False,False
2025-07-01,262.3,68.99,3.0,16.236666666666668,10.0,19.0,7,3,2025,30,134.89999999999998,563.0,307.46,129.09,58.34,335.11999999999995,215.38618618657966,221.04833333333332,191.7363884521315,212.03583333333333,142.45347875125174,563.0,563.0,False,False,True,False,True,False,False,False,False
2025-08-01,69.86,10.45,2.0,18.915,12.5,4.0,8,3,2025,31,262.3,134.89999999999998,563.0,17.740000000000002,167.18,320.06666666666666,219.81843265143462,243.25,186.60230127198326,229.0325,134.38762349162687,563.0,563.0,False,False,True,False,True,False,False,False,False
2025-09-01,119.36,18.11,2.0,11.09,12.5,12.0,9,3,2025,32,69.86,262.3,134.89999999999998,174.1,239.04,155.68666666666667,97.8894914346444,251.93666666666664,174.84774927538152,220.9225,141.22234391361212,262.3,563.0,False,False,True,False,True,False,False,False,False
2025-10-01,131.89,14.81,4.0,15.955,12.5,10.0,10,4,2025,33,119.36,69.86,262.3,307.46,305.49,150.50666666666666,99.92934770793474,242.81333333333336,181.03993577845378,210.94916666666666,144.02472757755132,262.3,563.0,False,False,True,False,True,False,False,False,False
2025-11-01,191.68,24.790000000000003,5.0,10.904,9.0,17.0,11,4,2025,34,131.89,119.36,69.86,563.0,182.0,107.03666666666668,32.79982672718449,213.55166666666665,182.6825745840765,196.4825,142.3744464511547,131.89,563.0,False,False,True,False,True,False,False,False,False
2025-12-01,363.37,105.44,6.0,14.953333333333331,6.666666666666667,25.0,12,4,2025,35,191.68,131.89,119.36,134.89999999999998,266.09000000000003,147.64333333333332,38.648043072493614,151.665,66.70695668369221,197.28916666666666,142.31234077059534,191.68,262.3,False,False,True,False,True,False,False,False,False
2024-01-01,63.99,6.33,3.0,16.903333333333332,5.0,4.0,1,1,2024,12,0.0,45.33,116.82,23.8,222.55,54.04999999999999,58.89615352465727,81.99333333333333,69.56635326554544,80.90666666666667,70.558557413275,116.82,179.89,False,False,True,False,False,True,False,False,False
2024-02-01,22.950000000000003,-3.17,2.0,11.475,0.0,2.0,2,1,2024,13,63.99,0.0,45.33,179.89,56.540000000000006,36.44,32.90826795806792,88.69166666666666,64.60005802370975,67.69333333333333,54.68242518618229,63.99,179.89,False,False,True,False,False,True,False,False,False
2024-03-01,83.49,0.639999999999999,4.0,10.8425,6.25,9.0,3,1,2024,14,22.950000000000003,63.99,0.0,126.12,82.24000000000001,28.98,32.41836979244946,62.535,50.52848889487989,64.89416666666666,56.14541905677261,63.99,126.12,False,False,True,False,False,True,False,False,False
2024-04-01,181.68,19.95,7.0,11.001428571428573,8.571428571428571,18.0,4,2,2024,15,83.49,22.950000000000003,63.99,116.82,0.0,56.81,30.902058183881532,55.43,42.09231426282,64.99833333333333,56.18167427411205,83.49,116.82,False,False,True,False,False,True,False,False,False
2024-05-01,26.97,4.96,1.0,9.99,10.0,3.0,5,2,2024,16,181.68,83.49,22.950000000000003,45.33,24.32,96.04,80.10574323979525,66.24,63.762070857211036,80.13833333333334,61.3183782080104,181.68,181.68,False,False,True,False,False,True,False,False,False
2024-06-01,58.79,-4.640000000000001,3.0,11.046666666666669,6.666666666666667,6.0,6,2,2024,17,26.97,181.68,83.49,0.0,93.27,97.38,78.28470540277968,63.18000000000001,65.38613247470751,80.35916666666667,61.103473113360344,181.68,181.68,False,False,True,False,False,True,False,False,False
2024-07-01,152.07,28.74,4.0,13.6425,2.5,13.0,7,3,2024,18,58.79,26.97,181.68,63.99,23.8,89.14666666666666,81.7003147688755,72.97833333333334,58.014217711408186,77.48583333333333,61.25167566662724,181.68,181.68,False,False,True,False,False,True,False,False,False
2024-08-01,173.28,54.64,2.0,14.15,12.5,14.0,8,3,2024,19,152.07,58.79,26.97,22.950000000000003,179.89,79.27666666666666,65.01753712140544,87.65833333333335,65.8937546104839,88.175,62.215881705265865,152.07,181.68,False,False,True,False,False,True,False,False,False
2024-09-01,193.73,46.93,5.0,14.64,5.0,13.0,9,3,2024,20,173.28,152.07,58.79,83.49,126.12,128.04666666666665,60.90837736578882,112.71333333333332,64.94200140638311,87.62416666666667,61.35333886718403,173.28,181.68,False,False,True,False,False,True,False,False,False
2024-10-01,156.43,43.22,3.0,13.476666666666668,8.333333333333334,12.0,10,4,2024,21,193.73,173.28,152.07,181.68,116.82,173.02666666666664,20.831155352820364,131.08666666666667,70.3868432781771,93.25833333333333,67.95864167850824,193.73,193.73,False,False,True,False,False,True,False,False,False
2024-11-01,169.27,42.42,5.0,13.85,3.0,11.0,11,4,2024,22,156.43,193.73,173.28,26.97,45.33,174.48000000000002,18.678931982316417,126.87833333333333,67.4505408181926,96.55916666666667,70.13422721122085,193.73,193.73,False,False,True,False,False,True,False,False,False
2024-12-01,33.63,-8.59,2.0,6.12,5.0,6.0,12,4,2024,23,169.27,156.43,193.73,58.79,0.0,173.14333333333335,18.94926207886039,150.595,47.30406737269004,106.88749999999999,71.02448503861186,193.73,193.73,False,False,True,False,False,True,False,False,False
2025-01-01,63.39,8.89,2.0,9.275,2.5,7.0,1,1,2025,24,33.63,169.27,156.43,152.07,63.99,119.77666666666666,74.88092235899164,146.40166666666667,57.158591451037914,109.69,66.97131529787414,169.27,193.73,False,False,True,False,False,True,False,False,False
2025-02-01,12.93,-1.83,1.0,12.93,0.0,1.0,2,1,2025,25,63.39,33.63,169.27,173.28,22.950000000000003,88.76333333333334,71.29100176974181,131.62166666666667,66.1568428559485,109.63999999999999,67.00874963221389,169.27,193.73,False,False,True,False,False,True,False,False,False
2025-03-01,154.62,40.11,3.0,13.706666666666663,6.666666666666667,11.0,3,1,2025,26,12.93,63.39,33.63,193.73,83.49,36.65,25.3651966284512,104.89666666666666,77.39584037056942,108.805,68.23835171994224,63.39,193.73,False,False,True,False,False,True,False,False,False
2025-04-01,121.03,20.49,4.0,11.965,10.0,10.0,4,2,2025,27,154.62,12.93,63.39,156.43,181.68,76.98,71.81594600087085,98.37833333333333,69.6802659055393,114.7325,68.9253489620869,154.62,169.27,False,False,True,False,False,True,False,False,False
2025-05-01,65.59,14.6,1.0,12.86,15.0,6.0,5,2,2025,28,121.03,154.62,12.93,169.27,26.97,96.19333333333334,74.03822683812284,92.47833333333334,65.13208008859122,109.67833333333334,65.71902766299648,154.62,169.27,False,False,True,False,False,True,False,False,False
2025-06-01,185.45,23.700000000000003,6.0,13.378333333333332,8.333333333333334,17.0,6,2,2025,29,65.59,121.03,154.62,33.63,58.79,113.74666666666667,44.95965339427491,75.19833333333334,53.37672017524738,112.89666666666666,62.149173377569156,154.62,154.62,False,False,True,False,False,True,False,False,False
2025-07-01,146.95,40.23,2.0,19.795,10.0,9.0,7,3,2025,30,185.45,65.59,121.03,63.39,152.07,124.02333333333333,59.98603948697842,100.50166666666667,64.54660778589889,123.45166666666667,62.875978768211674,185.45,185.45,False,False,True,False,False,True,False,False,False
2025-08-01,42.69,9.88,1.0,15.81,10.0,3.0,8,3,2025,31,146.95,185.45,65.59,12.93,173.28,132.66333333333333,61.193843916960596,114.42833333333333,63.9496403169452,123.02500000000002,62.68119472957796,185.45,185.45,False,False,True,False,False,True,False,False,False
2025-09-01,251.19,46.56,6.0,10.388333333333334,3.333333333333333,28.0,9,3,2025,32,42.69,146.95,185.45,154.62,193.73,125.02999999999997,73.86114810913786,119.38833333333334,55.03571510089301,112.1425,64.47357134727939,185.45,185.45,False,False,True,False,False,True,False,False,False
2025-10-01,229.9,68.34,5.0,12.77,7.0,18.0,10,4,2025,33,251.19,42.69,146.95,121.03,156.43,146.94333333333333,104.25000015987212,135.48333333333335,77.09833271003119,116.93083333333334,72.69350658237931,251.19,251.19,False,False,True,False,False,True,False,False,False
2025-11-01,119.3,21.29,3.0,11.926666666666668,3.333333333333333,12.0,11,4,2025,34,229.9,251.19,42.69,65.59,169.27,174.59333333333333,114.72655766357387,153.62833333333333,85.38258192785379,123.05333333333334,79.13155517391544,251.19,251.19,False,False,True,False,False,True,False,False,False
2025-12-01,22.64,-2.84,1.0,6.29,10.0,4.0,12,4,2025,35,119.3,229.9,251.19,185.45,33.63,200.13,70.80559794253568,162.58,76.67831349214718,118.88916666666667,77.78166241687904,251.19,251.19,False,False,True,False,False,True,False,False,False
2024-01-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,1,1,2024,12,120.46,85.33,83.54,38.92,105.69,96.44333333333333,20.81829083602531,69.53333333333333,42.86797017199048,59.75833333333333,46.45761271081284,120.46,120.46,False,False,True,False,False,False,True,False,False
2024-02-01,40.29,-10.17,2.0,17.035,15.0,3.0,2,1,2024,13,0.0,120.46,85.33,88.95,0.0,68.59666666666665,61.94881946682546,63.04666666666666,50.6627309436302,50.95083333333334,46.97376762297196,120.46,120.46,False,False,True,False,False,False,True,False,False
2024-03-01,10.33,-6.49,1.0,10.33,0.0,1.0,3,1,2024,14,40.29,0.0,120.46,0.0,90.68,53.583333333333336,61.32036719829173,54.93666666666667,49.56977331667621,54.30833333333334,44.36857565958824,120.46,120.46,False,False,True,False,False,False,True,False,False
2024-04-01,53.8,-12.99,3.0,11.266666666666666,6.666666666666667,5.0,4,2,2024,15,10.33,40.29,0.0,83.54,9.08,16.87333333333333,20.926835244090988,56.65833333333333,47.41253986728263,47.612500000000004,44.44348916934239,40.29,120.46,False,False,True,False,False,False,True,False,False
2024-05-01,87.14,1.08,3.0,11.246666666666668,6.666666666666667,9.0,5,2,2024,16,53.8,10.33,40.29,85.33,0.0,34.806666666666665,22.24770624880979,51.70166666666666,45.55848874432365,51.339166666666664,42.76185225564174,53.8,120.46,False,False,True,False,False,False,True,False,False
